source;target;weight
idaeos;39;-0.07617696104
iliadumque;39;-0.07617696104
europae;39;-0.07617696104
saturni;39;-0.07617696104
auruncos;39;-0.07617696104
samum;39;-0.07617696104
numici;39;-0.07617696104
threiciamque;39;-0.07617696104
tiaras;39;-0.07617696104
idaeas;39;-0.07617696104
oceano;39;-0.0731980315804
ilionei;39;-0.0717760099421
corythi;39;-0.0707046453854
tyrrhenum;39;-0.066224429176
phrygiae;39;-0.0652254082114
ioue;39;-0.064827005998
italiam;40;-0.115140827045
quotiens;40;-0.0950224751469
necesse;40;0.0748543107731
karthaginis;40;-0.0724590710782
sol;40;0.0709655086898
hecate;40;0.069394316652
lyciae;40;-0.0664036608222
terminus;40;0.0652060300416
heu;40;-0.0604797073294
extorris;40;0.0593210182639
num;40;-0.0580588967508
imprecor;40;0.0548145407452
dardanios;40;0.0548145407452
cyllenius;40;-0.0535844336441
nomadumque;40;-0.0535764387447
supra;40;-0.0535624716176
rursus;40;-0.0531246578718
praeterea;40;0.0508085183252
gryneus;40;-0.0503131923069
dissimulo;40;-0.0503131923069
lucagus;41;-0.0722041545381
antoren;41;-0.0621137134557
euandro;41;-0.06020475418
tisiphone;41;-0.0593804369821
mezentius;41;-0.0585096990816
deiphobus;41;-0.0569182827724
roseïs;41;-0.0569182827724
menelaum;41;-0.0569182827724
aeolides;41;-0.0569182827724
tisiphoneque;41;-0.0569182827724
rhadamanthus;41;-0.0569182827724
exsomnis;41;-0.0569182827724
tartareus;41;-0.0569182827724
elysium;41;-0.0569182827724
fauni;41;0.0564395754989
pallantis;41;-0.0501863550989
iterum;41;0.0478002449802
turnus;41;0.0477912601084
lauso;41;0.0472983517316
dardanus;41;0.0461690505539
mezentius;42;-0.102927155033
lucagus;42;-0.0890908694355
antoren;42;-0.081446811357
euandro;42;-0.0801503487062
pallantis;42;-0.0690909408298
ter;42;0.0632010739168
deiphobus;42;0.0613823778268
roseïs;42;0.0613823778268
exsomnis;42;0.0613823778268
elysium;42;0.0613823778268
menelaum;42;0.0613823778268
tartareus;42;0.0613823778268
rhadamanthus;42;0.0613823778268
tisiphoneque;42;0.0613823778268
aeolides;42;0.0613823778268
poena;42;0.0563877524137
rupes;42;0.0558015695665
auernis;42;0.0557634777706
gnosius;42;0.0535403428291
humo;42;-0.0528125500323
euandrus;43;0.0778911844875
matutinus;43;-0.0726702803427
ascanio;43;0.0726691026876
tyrrheni;43;0.069800949772
quadrupedante;43;0.0620595081619
pulueream;43;0.0620595081619
prope;43;0.0620595081619
tarcho;43;0.0620595081619
caeritis;43;0.0620595081619
pelasgos;43;0.0620595081619
lucifer;43;0.0620595081619
siluano;43;0.0620595081619
caesar;43;0.0596061536726
oceani;43;0.0569482947172
aeolides;43;-0.0532520722067
tisiphoneque;43;-0.0532520722067
tartareus;43;-0.0532520722067
menelaum;43;-0.0532520722067
exsomnis;43;-0.0532520722067
elysium;43;-0.0532520722067
tyro;44;0.162380761353
fluctus;44;-0.104470871144
pudor;44;0.0843812301807
aquosus;44;0.0811903806764
gaetulae;44;0.0811903806764
cereri;44;0.0811903806764
phoeboque;44;0.0811903806764
numidae;44;0.0811903806764
barcaei;44;0.0811903806764
lyaeo;44;0.0811903806764
iunone;44;0.0811903806764
iarbas;44;0.0807751418888
punica;44;0.0786156874651
libyae;44;0.077864931242
forsan;44;0.0751644871952
syrtis;44;0.0675566507306
erebi;44;0.0587168288705
adstantis;44;-0.0573401885222
adfectare;44;-0.0573401885222
aetna;44;-0.0573401885222
sergestumque;45;0.0828041052193
serestum;45;0.0828041052193
mnesthea;45;0.0828041052193
cyllenius;45;0.0774908009531
iuturna;45;0.0772783096995
atlantis;45;0.070887504642
adcendit;45;0.0631300255707
amens;45;0.0594725776586
utrimque;45;-0.0556788356508
exscidioque;45;-0.0556788356508
saces;45;-0.0556788356508
dardanidis;45;0.0514334657342
nympha;45;0.0507416797372
lenaeum;45;0.0502451231051
maurusia;45;0.0502451231051
troianus;45;0.0502040861764
huc;45;0.0496644272402
pingue;45;0.0491258986447
genetrix;45;0.04905973445
italum;45;-0.0490086346403
palinure;46;0.134250023066
anchisiade;46;0.0850469274935
aqua;46;0.084365750761
oronten;46;0.0811334307404
stygias;46;0.0745901855554
libyco;46;0.0745901855554
uelinos;46;0.0745901855554
leucaspim;46;0.0745901855554
palinurus;46;0.074568140212
fluctus;46;0.070411486247
anchisa;46;0.0692625795674
sibyllae;46;-0.0689215448758
cortina;46;0.0674130460344
nuper;46;0.066597565552
stygiamque;46;0.0665330069489
sublimis;46;0.0659475002848
saltem;46;0.0654158641096
gubernator;46;0.0604007399229
imponit;46;-0.0555677467044
euandrus;46;-0.0528234184269
cyllenius;47;0.10206846701
atlantis;47;0.0919125538231
troianus;47;0.0710072827485
lenaeum;47;0.0701671813394
maurusia;47;0.0701671813394
centum;47;0.0655797642924
uxorius;47;0.0622798152293
euanuit;47;0.0622798152293
romanaque;47;0.0622798152293
tyrioque;47;0.0622798152293
laena;47;0.0622798152293
scilicet;47;-0.0579751678305
italiae;47;0.0577246263319
tyrii;47;0.0571767473688
aqua;47;0.0566625943305
italos;47;-0.0542709027657
ioui;47;0.0534663700043
libycis;47;0.052996755945
tantarum;47;0.0510342335048
nympha;47;0.0506228340475
caesar;48;0.0911993858655
fluctus;48;0.0774112844269
iuppiter;48;-0.0661997744111
euandrus;48;-0.0655229603037
neu;48;-0.058341517805
cloanthus;48;0.0537004915617
leucaten;48;0.0536578460435
agrippa;48;0.0536578460435
catilina;48;0.0536578460435
catonem;48;0.0536578460435
actia;48;0.0536578460435
delphines;48;0.0536578460435
tartareas;48;0.0536578460435
creatrix;48;-0.0534443034423
uortex;48;0.051974860285
adcendit;48;-0.0499267874337
aqua;48;-0.0496160981267
intus;48;-0.0489713365575
remus1;48;0.0482536794497
sergestum;48;0.0455784942644
uixet;49;0.0972421271539
euandrum;49;0.0912301210694
latinis;49;-0.0884319413252
tarchon;49;-0.0750642453435
maerentum;49;-0.0723356885176
praediuitis;49;-0.0699897263018
latino;49;0.0698201145139
partim;49;-0.0695693269634
ualuisse;49;-0.0693797547927
tunc;49;-0.0690546598503
insuper;49;0.0686458928211
pars;49;-0.0678950260498
umectat;49;0.0673997153823
aethon;49;0.0673997153823
sparsuros;49;0.0634261704545
diomedis;49;-0.0604850238335
pinus;49;0.0597094263892
praecipuus;49;-0.0595625134772
rutulo;49;0.0592923128938
troiane;49;0.0589266242217
