source;target;weight
genitor;23;0.00047845180351
mucro;23;0.000473012137288
siquando;23;0.000469247639066
hasta;23;0.000466696349813
grauiter;23;0.00043151235212
proturbantque;23;0.000430916758141
semel;23;0.000428501324277
arator;23;0.000427382976704
contra;23;0.000422925549383
turnum;23;0.000419108542719
lausoque;23;0.000417798731286
pallanta;24;0.00142460694618
euandrum;24;0.0012626700707
latini;24;0.00110205566641
palla;24;0.000779663653971
felicia;24;0.00074870744918
saetigerosque;24;0.00074870744918
quin;24;0.00071496134363
partim;24;0.00071287790636
pyras;24;0.00071287790636
caelo;24;0.000693829466354
latinis;24;0.000687051957305
pompa;24;0.000682584459547
phrygum;24;0.000682584459547
turne;24;0.000667724891125
teucros;24;0.000664766677832
iuuabit;24;0.000656343082313
troum;24;0.000656343082313
pallante;24;0.000656343082313
turnum;24;0.000644312323416
latium;24;0.000633196547182
anchisae;25;0.000495387962394
relinquat;25;0.000469774924229
soror;25;0.000467446121199
supplex;25;0.000438806545402
scilicet;25;0.000378696250243
alpini;25;0.000366848339335
aulide;25;0.000366848339335
illinc;25;0.000366848339335
saturnius;25;0.000366848339335
frondeo;25;0.000359345027945
hinc;25;0.000353525773516
iterum;25;0.00035210401138
reponunt;25;0.000348919736275
improbe;25;0.000348919736275
inane;25;0.000337670948606
mortalia;25;0.000334271000958
troianam;25;0.000334271000958
tractabilis;25;0.000334271000958
lyciae;25;0.000334271000958
scopulis;25;0.000334271000958
misenum;26;0.00052192613558
pallanta;26;0.000521474499634
fauni;26;0.000514228126045
orsilochum;26;0.000504491182711
buten;26;0.000504491182711
latini;26;0.000495735980048
euandrum;26;0.000466272931227
alter;26;0.000413116693014
latinis;26;0.00038205215051
dardanus;26;0.000367516099697
ter;26;0.000366929096084
ager;26;0.000365565944711
quando;26;0.000364456108735
aureus;26;0.00036241450456
latio;26;0.000360815448456
thybrim;26;0.000355050261761
ualuisse;26;0.000352453847348
alipedes;26;0.000346537301007
inachiis;26;0.000346537301007
priameia;26;0.000346537301007
pallanta;27;0.00076739156227
soror;27;0.000751719087795
turni;27;0.000571785635833
hinc;27;0.000523860014417
exuuiasque;27;0.000489490916792
pallas;27;0.000431225395893
praeterea;27;0.000426975152659
frondeo;27;0.000420431905978
numquam;27;0.000411553422219
spargo1;27;0.000404079311001
thebas;27;0.000401781107619
relinquat;27;0.000401184262998
turne;27;0.000400447693698
sychaei;27;0.000396908581249
tempus;27;0.000388710917036
pentheus;27;0.000388173605433
agamemnonius;27;0.000382688321954
illinc;27;0.000382061853894
turnus;27;0.000379904781693
aethiopum;27;0.000376241940163
anchises;28;0.000744102488484
monimenta;28;0.00062176702948
camilla;28;0.000620594993199
fauno;28;0.000554284307115
saturnus;28;0.000523745724455
filia;28;0.00051722507809
carmentis;28;0.000495171026645
nympha;28;0.000451426060996
arruns;28;0.000434125905621
acca;28;0.000431622451897
instar;28;0.000420281647144
reges;28;0.000412521761918
caieta;28;0.00039756994644
marica;28;0.00039756994644
sibyllam;28;0.00039756994644
marcellus;28;0.00039756994644
laurentisque;28;0.00039756994644
quirino;28;0.00039756994644
recusantum;28;0.00039756994644
caietae;28;0.00039756994644
aeolus;29;0.000893204809234
fluctus;29;0.00078582836239
tot;29;0.00073989230106
daedalus;29;0.000711605500482
antrum;29;0.000629929821528
phoebe;29;0.000599053809632
sibyllae;29;0.000592180057762
ter;29;0.00056816191055
troiae;29;0.00055940839955
phoebi;29;0.000554758389111
aeacidae;29;0.000551099179493
tandem;29;0.000542925303486
num;29;0.000523872432811
septem;29;0.000513591534874
diu;29;0.000509856503901
lauso;29;0.000497193967019
quoque;29;0.000481023114077
halaesus;29;0.000475509646157
pallanta;29;0.000468594767646
centum;29;0.00046373960634
iuturna;30;0.000994265198023
iapyx;30;0.000738271805069
saturnus;30;0.000531238563131
carmentis;30;0.000507308239763
rogus;30;0.000482342759461
extorris;30;0.000440389816251
monimenta;30;0.0004386840214
auxilium;30;0.000437918305309
imprecor;30;0.000437571654131
iouem;30;0.000433829875483
annam;30;0.000426209402008
dardanios;30;0.000420757840484
populus1;30;0.000414629070578
celerabat;30;0.000414619642526
exuuiae;30;0.00041340049876
barcen;30;0.000404202087124
cubile;30;0.000403836235135
olim;30;0.000399934402896
auersos;30;0.000398546179508
archetium;30;0.000398546179508
mimanta;31;0.000644992492191
latagum;31;0.000640699709196
priami;31;0.000515792719498
pyrrhus;31;0.000495661258156
laurentia;31;0.000486914598261
danai;31;0.000481689443158
turnus;31;0.000437316271244
rupes;31;0.000419235388548
tyrrhenae;31;0.000384306528183
multosue;31;0.000381838106334
uesulus;31;0.00038047893055
mezentius;31;0.000372272760006
neoptolemum;31;0.000363631713292
imago;31;0.00036137704814
laurentisne;31;0.000355687150125
teucrumque;31;0.000355587266521
laurens;31;0.000354068772394
pinifer;31;0.000353474240055
paridisque;31;0.000353001325402
palmus;31;0.000352804270691
intus;32;0.000522556803159
troia;32;0.000484057423401
ulixi;32;0.000455586705591
uolcentem;32;0.000454639630583
euryali;32;0.000450126275396
umquam;32;0.000437397249291
tabo;32;0.000425587080359
anchises;32;0.000423793660039
amens;32;0.000419550142909
usque;32;0.000412614333795
hodie;32;0.000402731495781
sanies;32;0.000401713242833
murmur;32;0.000387133396285
alter;32;0.000381782616929
antrum;32;0.00037816552679
seruate;32;0.000377386495907
sulphure;32;0.000377386495907
ambobus;32;0.000377386495907
ecce;32;0.000377157263494
ignis;32;0.000376827232194
heleno;33;0.000421080048485
andromachen;33;0.00039867683198
helenus;33;0.000393187532458
glacialis;33;0.000307379163234
buthroti;33;0.000287401597928
argolicas;33;0.000286874373352
hector;33;0.000279065447863
lacedaemoniosque;33;0.000278834957019
actiaque;33;0.00027065477305
epiri;33;0.000263813858519
marito;33;0.000260684539667
incredibilis;33;0.000260368329583
aulaï;33;0.000260285245639
aërias;33;0.000257318237163
phaeacum;33;0.000256914093436
harpyia;33;0.000253379884876
graias;33;0.000253347921333
famulo;33;0.000252001709314
hisco;33;0.00024958554713
pyrrhin;33;0.00024910241343
crethea;34;0.000424150339119
pandarus;34;0.000396514077599
neoptolemum;34;0.000328405892529
bitian;34;0.000310850688857
priamo;34;0.000303519615081
discordibus;34;0.000297133098629
erymanta;34;0.000292087852485
antiphaten;34;0.000290781286408
thebana;34;0.00028979402413
immania;34;0.000288193083812
aphidnum;34;0.000285366210435
pyrrhus;34;0.000283927357109
troes;34;0.000283915499983
sarpedonis;34;0.000282324356687
euboico;34;0.000281156469923
dardaniam;34;0.000277201001236
creüsa;34;0.000273010552996
fidelis;34;0.000271937940467
lyncea;34;0.000270220530662
mars;34;0.000265867439076
eumenidum;35;0.000240253293566
ulmus;35;0.00019281165397
misenus;35;0.00018691253409
orci;35;0.000184382211091
imponit;35;0.00018356555454
mortiferumque;35;0.000183143047645
oleum;35;0.000179717174729
harpyiaeque;35;0.000179389909106
centauri;35;0.000178818205366
scrupea;35;0.000174397062127
